product_id,post_title,price,z_score
4148,Champagne Mailly Grand Cru Brut Rosé,37.5,0.1796660862295209
4201,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,38.0,0.19764580769281087
4681,Domaine de Joy Côtes de Gascogne Blanc Moelleux Saint-André 2018,7.1,-0.9135009787385083
7023,Camin Larredya Jurançon Sec La Virada 2018,27.5,-0.1799283430362782
4207,Domaine Montrose Côtes de Thongue Rouge 2018,6.7,-0.9278847559091403
4235,Maroc Graillot/Thaleb Tandem Syrah 2015,17.1,-0.5539065494727092
4918,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,37.2,0.16887825335154705
5375,David-Beaupère Juliénas Les Trois Verres 2018,15.2,-0.6222294910332111
5959,Domaine Labranche Laffont Madiran Vieilles Vignes 2015,15.4,-0.6150376024478952
4211,Lucien Boillot Pommard 2017,48.5,0.5752199584218999
6072,Clos du Mont-Olivet Côtes-du-Rhône Blanc 2019,13.6,-0.6797645997157389
4393,Wemyss Malts Blended Malt Scotch Whisky Vanilla Burst,57.0,0.8808752232978292
4602,Catherine et Claude Maréchal Chorey-Lès-Beaune 2017,31.5,-0.03609057132995855
5379,Argentine Mendoza Alamos Torrontes 2017,11.1,-0.7696632070321886
4217,Domaine de l'Ecu Muscadet Granite 2018,17.1,-0.5539065494727092
4391,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney,49.5,0.6111794013484798
4617,Alphonse Mellot Sancerre Rouge Génération XIX 2011,67.5,1.2584493740269183
4729,Emile Boeckel Crémant Brut Blanc de Blancs,8.6,-0.8595618143486384
4795,Emile Boeckel Crémant Brut Rosé,12.0,-0.7372997083982668
5520,Domaine Chambeyron Côte Rôtie La Chavarine 2017,38.6,0.21922147344875886
4083,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019",17.0,-0.5575024937653672
4632,Marcel Windholtz Eau de Vie de Quetsch d'Alsace Réserve Particulière,50.0,0.6291591228117698
5893,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,26.6,-0.21229184167020004
5958,Domaine Labranche Laffont Madiran Tradition 2016,8.7,-0.8559658700559805
4348,Champagne Egly-Ouriet Grand Cru Brut Tradition,59.0,0.9527941091509889
4353,Champagne Egly-Ouriet Grand Cru Brut Rosé,79.5,1.689962689145877
4598,Marc Colin Et Fils Saint-Aubin Blanc En Montceau 2017,41.8,0.33429169081381443
5969,Zind-Humbrecht Riesling Clos Windsbuhl 2014,69.0,1.3123885384167882
4705,Albert Mann Gewurztraminer Grand Cru Steingrubler 2016,31.6,-0.0324946270373005
6047,Château de La Liquière Faugères L'Ampoule 2019,10.9,-0.7768550956175048
4052,Clos du Mont-Olivet Châteauneuf-du-Pape Blanc 2019,33.7,0.043020203108517355
4162,Domino Romano Ribera Del Duero Camino Romano 2016,14.3,-0.654592989667133
4711,Albert Mann Riesling Grand Cru Schlossberg 2018,55.4,0.8233401146153012
4749,Domaine de Montgilet Anjou Blanc 2016,11.9,-0.7408956526909248
5026,Champagne Agrapart &amp; Fils Minéral Extra Brut Blanc de Blancs Grand Cru 2012,86.8,1.9524666225099103
6635,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,22.4,-0.36332150196183577
4665,Vincent Carême Vouvray Sec 2018,14.4,-0.650997045374475
4170,Ollieux Romanis Corbières Classique 2018,9.0,-0.8451780371780065
4177,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,13.5,-0.683360544008397
4629,Marcel Windholtz Eau de Vie de Fraise,52.4,0.7154617858355615
4919,Alain Graillot Crozes-Hermitage Rouge 2017,24.4,-0.29140261610867596
5820,Maison Trimbach Riesling Cuvée Frédéric Emile 2012,63.5,1.1146116023205985
5896,Thevenet Quintaine Viré-Clessé La Bongran 2015,24.7,-0.28061478323070194
4191,Château de La Liquière Faugères Les Amandiers Rouge 2019,9.3,-0.8343902043000325
4246,Domaine Saint-Denis Mâcon Lugny 2017,15.3,-0.618633546740553
4621,Bernard Baudry Chinon Rouge Les Grézeaux 2017,16.5,-0.5754822152286572
4885,Saumaize-Michelin Mâcon Vergisson Sur La Roche 2017,18.7,-0.4963714407901814
5394,Chili Valdivieso Merlot 2017,10.7,-0.7840469842028207
6615,Clos du Mont-Olivet Châteauneuf-du-Pape 2018,32.8,0.010656704474595234
4269,Domaine Sérol Côte Roannaise Les Originelles 2019,10.2,-0.8020267056661107
4157,Planeta Sicilia Alastro 2017,12.0,-0.7372997083982668
5712,Albert Mann Gewurztraminer Vendanges Tardives Altenbourg 2015,57.6,0.9024508890537771
7247,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,54.8,0.8017644488593533
4924,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,12.8,-0.7085321540570029
4974,Château du Couvent Pomerol 2017,23.0,-0.3417458362058878
5523,Domaine Chambeyron Côte Rôtie Lancement 2017,60.4,1.0031373292482009
3849,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,34.3,0.0645958688644651
4151,Elian Daros Côtes du Marmandais Abouriou 2016,13.7,-0.6761686554230809
4398,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney Batch Strength,59.0,0.9527941091509889
4606,Catherine et Claude Maréchal Volnay 2017,50.1,0.6327550671044279
5903,Stéphane Tissot Arbois Trousseau Singulier 2017,27.3,-0.18712023162159414
6108,Gilles Robin Cornas 2016,46.0,0.48532135110545016
4075,Plateau des Chênes Lirac 2015,14.7,-0.6402092124965011
5000,David Duband Côtes de Nuits Villages 2017,27.3,-0.18712023162159414
5630,Parés Baltà Penedès Electio 2013,28.0,-0.16194862157298823
6584,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,13.5,-0.683360544008397
4288,Domaine Hauvette IGP Alpilles Jaspe 2017,26.7,-0.20869589737754213
4304,Domaine de l'Idylle Savoie Cruet 2018,8.1,-0.8775415358119284
4759,Domaine Saint-Nicolas Fiefs Vendéens Rouge Reflets 2018,16.9,-0.5610984380580253
4931,Marcel Richaud Cairanne Rouge L'Ebrescade 2017,27.8,-0.1691405101583042
4193,Château de La Liquière Faugères Cistus Blanc 2019,13.5,-0.683360544008397
6301,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,40.5,0.28754441500926065
4077,Domaine des Bosquets Gigondas 2016,22.9,-0.3453417804985458
4168,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,18.2,-0.5143511622534713
4108,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,31.7,-0.02889868274464259
4263,Chermette Domaine du Vissoux Fleurie Poncié 2018,15.8,-0.6006538252772631
4405,Cognac Frapin Château de Fontpinot XO 1/2,68.1,1.2800250397828659
4043,Pierre Gaillard Côte Rôtie Esprit de Blonde 2017,60.0,0.9887535520775689
4054,Clos du Mont-Olivet Châteauneuf-du-Pape Cuvée du Papet 2018,71.6,1.4058830900258956
5479,Domaine Bulliat Beaujolais Blanc 2019,10.2,-0.8020267056661107
5905,Domaine de Montbourgeau L'Etoile Vin Jaune 2009,43.9,0.40980652095963227
6568,Decelle-Villa Chambolle-Musigny 2017,72.0,1.4202668671965277
4064,Oratoire Saint Martin Cairanne Rouge Réserve des Seigneurs 2017,14.4,-0.650997045374475
4203,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,9.9,-0.8128145385440846
5613,Albert Boxler Chasselas 2016,19.2,-0.47839171932689145
5741,Domaine Clerget Chambolle-Musigny Les Charmes 2015,73.3,1.4670141430010815
6129,Moulin de Gassac IGP Pays d'Hérault Guilhem Blanc 2017,5.2,-0.9818239202990102
4138,Zind-Humbrecht Zind 2017,25.7,-0.24465534030412203
4297,Domaine de La Tour Du Bon Bandol Blanc 2019,19.0,-0.4855836079122074
4977,Château Lafont Menaut Pessac-Leognan Blanc 2017,16.3,-0.5826741038139731
5711,Albert Mann Riesling Cuvée Albert 2017,25.0,-0.26982695035272797
5715,François Baur Gewurztraminer Herrenweg de Turckheim 2016,13.7,-0.6761686554230809
6627,Weingut Besson-Strasser Zürich Fumé 2017,41.8,0.33429169081381443
4714,Domaine Schoenheitz Muscat 2017,13.3,-0.6905524325937129
5614,Albert Boxler Crémant d'Alsace Brut 2014,19.2,-0.47839171932689145
4232,Argentine Mendoza Alamos Chardonnay 2019,11.1,-0.7696632070321886
4603,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,31.5,-0.03609057132995855
4925,Cave de Castelmaure Corbières Rouge N°3 2017,23.2,-0.33455394762057183
4051,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,7.7,-0.8919253129825604
5484,David-Beaupère Juliénas Vayolette 2017,21.6,-0.3920890563030996
4253,Domaine Huet Vouvray Le Clos du Bourg Moelleux Première Trie 2008,59.6,0.974369774906937
4631,Marcel Windholtz Eau de Vie de Baie de Houx,76.8,1.5928721932441112
5524,Domaine Chambeyron Condrieu Vernon 2018,38.6,0.21922147344875886
4670,Domaine Pellé Menetou Salon Blanc Morogues 2018,17.0,-0.5575024937653672
5696,Planeta Sicilia Etna Bianco 2018,17.5,-0.5395227723020772
5891,Saumaize-Michelin Viré-Clessé 2018,19.0,-0.4855836079122074
6225,Le Pas de l'Escalette IGP Hérault Ze Cinsault 2017,20.4,-0.4352403878149956
6585,La Préceptorie Côtes du Roussillon Blanc Terres Nouvelles 2018,19.0,-0.4855836079122074
4163,Parés Baltà Penedès Calcari 2018,10.8,-0.7804510399101626
4680,Domaine de Joy Côtes de Gascogne Envie de Joy 2018,6.3,-0.9422685330797722
5616,"Albert Boxler Pinot Noir ""S"" 2016",38.4,0.21202958486344278
6093,Château de Villeneuve Saumur-Champigny 2017,12.6,-0.7157240426423188
6205,Domaine Giudicelli Vin de France Corail Rouge 2019,20.2,-0.4424322764003115
4213,Lucien Boillot Volnay 1er Cru Les Angles 2017,58.8,0.9456022205656729
4358,Champagne Larmandier-Bernier Grand Cru Vieilles Vignes du Levant 2008,77.0,1.6000640818294274
4782,Paul Ginglinger Pinot Blanc 2017,9.8,-0.8164104828367426
4099,Paul Ginglinger Riesling Drei Exa 2018,12.8,-0.7085321540570029
4356,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,51.6,0.6866942314942976
5004,David Duband Vosne Romanée 2017,59.4,0.9671778863216208
5706,Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018,10.3,-0.7984307613734526
6663,Catherine et Claude Maréchal Pommard La Chanière 2017,50.4,0.6435428999824017
4758,Domaine Saint-Nicolas Fiefs Vendéens Rouge Cuvée Jacques 2016,24.3,-0.2949985604013339
4733,Camin Larredya Jurançon Sec La Part Davant 2018,16.8,-0.5646943823506831
4876,Tempier Bandol Rosé 2019,22.8,-0.3489377247912037
4890,Saumaize-Michelin Saint-Véran 2018,17.0,-0.5575024937653672
4079,Le Vieux Donjon Châteauneuf-du-Pape 2013,37.0,0.16168636476623097
5705,Domaine Huet Vouvray Pétillant Brut 2014,19.8,-0.45681605357094346
6050,Christophe Pichon Condrieu 2017,38.5,0.2156255291561008
6137,Domaine de Vaccelli Ajaccio Blanc Sirocco 2017,46.0,0.48532135110545016
4098,Paul Ginglinger Pinot Noir Les Rocailles 2016,22.1,-0.3741093348398096
5056,Domaine de Montgilet Anjou Rouge 2016,7.5,-0.8991172015678763
4231,Argentine Mendoza Alamos Malbec 2018,11.1,-0.7696632070321886
4673,Domaine Pellé Sancerre Rouge La Croix Au Garde 2017,19.8,-0.45681605357094346
3847,Pierre Jean Villa Saint-Joseph Préface 2018,24.2,-0.2985945046939919
4073,Château de Vaudieu Châteauneuf-du-Pape L'Avenue 2015,77.8,1.6288316361706912
4215,Marc Colin Et Fils Saint-Aubin Blanc Luce 2017,26.5,-0.2158877859628581
4708,Albert Mann Pinot Gris Grand Cru Furstentum 2016,32.6,0.003464815889279406
5525,Domaine Chambeyron Vin de Pays des Collines Rhodaniennes Viognier 2016,12.0,-0.7372997083982668
5951,Domaine de Vaccelli AOP Ajaccio Rouge Granit 174 2017,74.5,1.5101654745129776
6930,Mouthes Le Bihan Côtes de Duras L'Aimé Chai 2015,8.4,-0.8667537029339545
4056,Clos du Mont-Olivet Côtes-du-Rhône Vieilles Vignes 2018,12.7,-0.7121280983496608
4625,Marcel Windholtz Eau de Vie de Sureau,52.4,0.7154617858355615
4147,Champagne Mailly Grand Cru Extra Brut Millésimé 2012,33.0,0.01784859305991132
4783,Maurice Schoech Pinot Gris Vendanges Tardives 2015,29.5,-0.10800945718311837
4794,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,41.6,0.3270998022284986
4934,Marcel Richaud Rasteau Rouge 2017,22.2,-0.3705133905471517
5391,Australie Maverick Trial Hill Riesling 2010,24.2,-0.2985945046939919
5474,Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013,42.0,0.3414835793991305
6035,Zind-Humbrecht Muscat Turckheim 2016,17.9,-0.5251389951314454
4669,Domaine Pellé Menetou Salon Blanc Le Carroir 2018,20.2,-0.4424322764003115
4703,Albert Mann Crémant d'Alsace Extra Brut 2017,19.8,-0.45681605357094346
4927,Domaine La Croix Belle Côtes de Thongue Rouge La Caringole 2018,6.5,-0.9350766444944563
6622,Thierry Germain Saumur-Champigny Les Mémoires 2018,42.2,0.3486754679844466
6666,Domaine Hauvette IGP Alpilles Dolia 2013,48.5,0.5752199584218999
4899,Domaine Brintet Mercurey Blanc Vieilles Vignes 2018,21.2,-0.40647283347373164
4923,Cave de Castelmaure Corbières Rouge Vigneron 2018,7.0,-0.9170969230311663
5618,"Albert Boxler Riesling Grand Cru Sommerberg ""D"" 2018",71.3,1.3950952571479218
4272,Domaine Sérol Côte Roannaise Rosé Cabochard 2016,9.2,-0.8379861485926906
6073,Jacqueson Rully Rouge 1er Cru Les Preaux 2018,24.5,-0.28780667181601793
4790,Maurice Schoech Riesling 2018,11.1,-0.7696632070321886
5397,Chili De Martino Viejas Tinajas Cinsault 2013,24.0,-0.30578639327930784
7025,Domaine Jamet Côte Rôtie Fructus Voluptas 2018,69.0,1.3123885384167882
4158,Planeta Sicilia Etna Rosso 2018,18.5,-0.5035633293754974
4274,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,12.9,-0.7049362097643449
4788,Maurice Schoech Pinot Gris 2018,12.3,-0.7265118755202927
5550,Thierry Germain Saumur-Champigny La Marginale 2017,34.3,0.0645958688644651
3850,Pierre Jean Villa Crozes-Hermitage Accroche Coeur 2018,20.8,-0.4208566106443635
4107,Emile Boeckel Pinot Noir Terres Rouges 2016,35.0,0.08976747891307114
4610,François Bergeret Hautes Côtes de Beaune Blanc 2018,13.1,-0.6977443211790288
4730,Domaine Muré Crémant d'Alsace Cuvée Prestige,14.3,-0.654592989667133
4793,Maurice Schoech Pinot Gris Grand Cru Schlossberg 2017,18.7,-0.4963714407901814
4159,Planeta Sicilia La Segreta Bianco 2017,9.3,-0.8343902043000325
4204,Mas Laval IGP Pays d'Hérault Les Pampres Rouges 2017,11.3,-0.7624713184468727
4223,Xavier Frissant Touraine Sauvignon 2019,9.7,-0.8200064271294006
4396,Wemyss Malts Blended Malt Scotch Whisky The Hive 12 ans,62.0,1.0606724379307286
5383,Nouvelle-Zélande Marlborough Kim Crawford Sauvignon Blanc 2015,19.5,-0.4676038864489175
5907,Domaine de Montbourgeau Vin de Paille 2013,17.7,-0.5323308837167613
6886,Gratavinum Priorat GV5 2011,42.0,0.3414835793991305
4908,Alphonse Mellot Sancerre Blanc Edmond 2016,53.2,0.7442293401768256
5465,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,54.8,0.8017644488593533
5561,Tempier Bandol Migoua 2017,58.0,0.916834666224409
5445,La Préceptorie Maury Blanc 2015,16.3,-0.5826741038139731
5628,Parés Baltà Penedès Hisenda Miret 2013,25.0,-0.26982695035272797
6569,Decelle-Villa Chorey-Lès-Beaune 2016,29.0,-0.12598917864640832
4059,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,8.7,-0.8559658700559805
5027,Champagne Agrapart &amp; Fils Terroirs Brut Blanc de Blancs Grand Cru,62.1,1.0642683822233867
5068,Albert Mann Pinot Noir Grand P 2017,59.9,0.9851576077849108
6095,Château de Villeneuve Saumur-Champigny Le Grand Clos 2017,29.8,-0.09722162430514436
4063,Mourgues du Grès Costières de Nîmes Terre de Feu 2017,14.5,-0.647401101081817
4181,Borie La Vitarèle Saint-Chinian Les Terres Blanches 2019,11.9,-0.7408956526909248
5574,Domaine Huet Vouvray Le Mont Moelleux Première Trie 2008,59.6,0.974369774906937
6665,Domaine Hauvette IGP Alpilles Jaspe 2017,27.7,-0.17273645445096222
4241,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,8.9,-0.8487739814706645
4301,Domaine de La Tour Du Bon Bandol Rosé 2019,17.5,-0.5395227723020772
4653,Thierry Germain Saumur-Champigny Franc De Pied 2016,36.2,0.13291881042496714
4785,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,10.1,-0.8056226499587685
5006,David Duband Nuits-Saint-Georges 2017,48.7,0.582411847007216
5444,La Préceptorie Maury Rouge Cuvée Aurélie 2017,15.5,-0.6114416581552371
5769,Camille Giroud Marsannay Rouge Les Longeroies 2016,33.6,0.039424258815859314
4784,Maurice Schoech Riesling Vendanges Tardives 2017,28.5,-0.14396890010969826
5816,Maison Trimbach Riesling 2017,16.9,-0.5610984380580253
4607,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,13.4,-0.6869564883010549
4678,Domaine Rotier Gaillac Rouge L'Ame 2016,29.8,-0.09722162430514436
4686,Cosse Maisonneuve Cahors Solis 2018,14.0,-0.665380822545107
6106,Stéphane Tissot Château-Chalon 2011,74.8,1.5209533073909514
4146,Champagne Mailly Grand Cru Brut Réserve,29.5,-0.10800945718311837
4227,La Cotelleraie Saint-Nicolas-de-Bourgueil La Croisée 2018,12.6,-0.7157240426423188
4720,Domaine Schoenheitz Riesling Herrenreben 2018,15.9,-0.5970578809846052
4277,I Fabbri Chianti Classico Riserva 2015,24.8,-0.2770188389380439
4778,Clos du Mont-Olivet Lirac Rosé Farel 2019,13.9,-0.668976766837765
6620,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2005,51.0,0.6651185657383497
4062,Mourgues du Grès IGP Pont du Gard Terre d'Argence 2018,11.9,-0.7408956526909248
4723,François Baur Pinot Noir Sang Du Dragon 2017,29.0,-0.12598917864640832
5960,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,12.7,-0.7121280983496608
4626,Marcel Windholtz Eau de Vie de Prunelle Sauvage,52.9,0.7334415072988515
4900,Domaine Brintet Mercurey Rouge Vieilles Vignes 2018,20.8,-0.4208566106443635
5695,Philippe Nusswitz IGP Cévènnes Rosé O Pale 2019,6.5,-0.9350766444944563
4865,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,9.8,-0.8164104828367426
4932,Marcel Richaud Cairanne Rouge Les Estrambords 2011,25.7,-0.24465534030412203
5483,David-Beaupère Juliénas La Bottière Vieilles Vignes 2018,17.9,-0.5251389951314454
6328,Le Pas de l'Escalette IGP Pays d'Hérault Les Clapas Blanc 2018,22.4,-0.36332150196183577
5480,Domaine Bulliat Chiroubles Cuvée Félix 2019,10.4,-0.7948348170807947
5771,Camille Giroud Santenay Rouge 1er Cru Clos Rousseau 2016,38.4,0.21202958486344278
4627,Marcel Windholtz Eau de Vie de Poire Williams Réserve Particulière,58.3,0.9276224991023829
4636,Marcel Windholtz Eau de Vie de Framboise d'Alsace,50.0,0.6291591228117698
4861,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,8.5,-0.8631577586412965
4980,Château La Tour l'Aspic Pauillac 2014,26.5,-0.2158877859628581
5807,Château d'Arcole Saint-Emilion Grand Cru 2016,27.3,-0.18712023162159414
5964,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,16.3,-0.5826741038139731
6038,I Fabbri Chianti Classico Gran Selezione 2015,48.5,0.5752199584218999
4731,Domaine Muré Crémant d'Alsace Rosé,22.0,-0.3777052791324677
5810,Château Tour De Pez Saint-Estèphe 2017,24.0,-0.30578639327930784
4194,Château de La Liquière Faugères 2017,10.8,-0.7804510399101626
5506,Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014,18.2,-0.5143511622534713
5619,"Albert Boxler Riesling Grand Cru Sommerberg ""E"" 2018",71.3,1.3950952571479218
6279,Borie de Maurel Minervois Rouge Maxime 2003,45.9,0.4817254068127921
4334,Champagne Gosset Grand Blanc de Blancs,49.0,0.5931996798851898
4888,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,27.9,-0.16554456586564628
5777,Maurel Pays d'Oc Cabernet-Sauvignon 2017,5.7,-0.9638441988357203
4713,Domaine Schoenheitz Gewurztraminer Lisenberg 2015,18.4,-0.5071592736681554
4683,Château Plaisance Fronton Rosé 2019,9.1,-0.8415820928853485
6628,Weingut Besson-Strasser Zürich Blauer Zweigelt 2016,32.2,-0.010918961281352507
4100,Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016,15.8,-0.6006538252772631
5487,Decelle-Villa Nuits-Saint-Georges Rouge 2016,43.5,0.3954227437890004
6578,Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016,40.0,0.2695646935459707
4306,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,10.7,-0.7840469842028207
4912,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,25.9,-0.2374634517188061
5047,Champagne Petit Lebrun &amp; Fils Blanc de Blancs Grand Cru,22.5,-0.35972555766917774
5912,Kingsbarns Distillery Lowland Single Malt Whisky,57.0,0.8808752232978292
4706,Albert Mann Muscat 2018,16.8,-0.5646943823506831
5803,Château Tour Haut-Caussan Médoc 2015,17.1,-0.5539065494727092
5737,Triennes IGP Méditerranée Rouge Les Auréliens 2016,11.0,-0.7732591513248467
5802,Château Peymartin Saint-Julien 2014,23.8,-0.31297828186462384
4188,Château de La Liquière Languedoc Blanc Les Amandiers 2019,9.5,-0.8271983157147166
4267,Domaine Bulliat Morgon Amphore Cou de Jus 2019,19.0,-0.4855836079122074
4067,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,22.0,-0.3777052791324677
5778,Maurel Pays d'Oc Merlot 2018,5.8,-0.9602482545430622
5932,Cognac Normandin Mercier VFC,59.9,0.9851576077849108
4216,Domaine de l'Ecu Muscadet Classic 2018,13.4,-0.6869564883010549
4936,Domaine Rouge Garance Côtes du Rhône Blanc De Garance 2018,11.1,-0.7696632070321886
6104,Stéphane Tissot Arbois Blanc Savagnin 2015,33.2,0.025040481645227403
4401,Cognac Frapin VSOP,62.5,1.0786521593940186
4662,Pierre Martin Sancerre Les Monts Damnés 2018,20.8,-0.4208566106443635
4220,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,11.6,-0.7516834855688987
4604,Catherine et Claude Maréchal Pommard La Chanière 2016,49.0,0.5931996798851898
4870,Triennes IGP Méditerranée Rosé 2019,9.3,-0.8343902043000325
5019,Château Tour Des Gendres Bergerac Blanc Moulin Des Dames 2016,19.8,-0.45681605357094346
5922,Albert Mann Pinot Noir Clos de la Faille 2017,48.5,0.5752199584218999
6617,Clos du Mont-Olivet Vins de Pays du Gard Rive Droite 2018,9.9,-0.8128145385440846
6567,"Decelle-Villa Côte de Nuits Villages ""Aux Montagnes"" 2014",28.4,-0.14756484440235632
5801,Château Monbrison Margaux Bouquet de Monbrison 2012,24.0,-0.30578639327930784
4862,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,9.9,-0.8128145385440846
6299,Lucien Boillot Gevrey Chambertin 1er Cru Les Cherbaudes 2017,78.0,1.6360235247560073
4963,Château Turcaud Bordeaux Rouge 2016,7.0,-0.9170969230311663
4970,Champagne Larmandier-Bernier Terre de Vertus Premier Cru 2011,49.5,0.6111794013484798
5747,Thibaud Boudignon Anjou Blanc 2018,24.5,-0.28780667181601793
4676,Domaine Rotier Gaillac Blanc Doux Les Gravels 2016,12.9,-0.7049362097643449
4262,Chermette Domaine du Vissoux Brouilly Pierreux 2018,15.8,-0.6006538252772631
4357,Champagne Larmandier-Bernier Latitude,39.0,0.23360525061939078
4975,Château Cordet Margaux 2013,23.7,-0.31657422615728187
5563,Tempier Bandol Tourtine 2017,58.0,0.916834666224409
6575,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,41.8,0.33429169081381443
4153,Elian Daros Côtes du Marmandais Clos Baquey 2015,29.0,-0.12598917864640832
4286,Domaine Hauvette Les Baux de Provence Amethyste 2017,69.8,1.341156092758052
4679,Domaine Rotier Gaillac Rouge Renaissance 2016,13.2,-0.6941483768863709
5491,Marc Colin Et Fils Santenay Rouge 2017,26.5,-0.2158877859628581
4976,Château Lafont Menaut Pessac-Leognan Rouge 2017,16.45,-0.5772801873749862
5756,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,42.2,0.3486754679844466
5770,Camille Giroud Santenay Blanc 2017,34.4,0.06819181315712314
4070,Gilles Robin Crozes-Hermitage Blanc Les Marelles 2018,23.4,-0.32736205903525584
5439,La Préceptorie Maury Sec Rouge Copain Comme Cochon 2018,13.2,-0.6941483768863709
5566,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,27.5,-0.1799283430362782
5704,Domaine de l'Ecu Muscadet Gneiss 2015,16.9,-0.5610984380580253
4619,Alphonse Mellot Sancerre Rouge En Grands Champs 2012,59.0,0.9527941091509889
4164,Parés Baltà Penedès Mas Petit 2015,7.6,-0.8955212572752184
4251,Domaine Saint-Denis Bourgogne Rouge Le Clos 2017,14.1,-0.6617848782524489
4933,Marcel Richaud Cairanne Rouge 2018,18.4,-0.5071592736681554
4178,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,11.5,-0.7552794298615567
4250,Domaine Saint-Denis Bourgogne Rouge Clos de la Coque 2018,19.5,-0.4676038864489175
6278,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,9.0,-0.8451780371780065
5827,Agnès Levet Côte Rôtie Maestria 2017,55.0,0.8089563374446693
4799,Domaine de la Monardière Vacqueyras Les Deux Monardes 2017,14.9,-0.633017323911185
5761,Huiles d'Olive Extra Vierge Planeta 3x 10cl,19.5,-0.4676038864489175
4141,Champagne Gosset Grande Réserve,39.0,0.23360525061939078
4242,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,8.6,-0.8595618143486384
4656,Thierry Germain Saumur-Champigny Outre Terre 2013,43.0,0.3774430223257104
4926,Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018,7.9,-0.8847334243972445
5061,Lucien Boillot Gevrey Chambertin Les Evocelles 2017,52.6,0.7226536744208776
4219,Domaine de l'Ecu Muscadet Orthogneiss 2014,16.7,-0.5682903266433412
4666,Vincent Carême Vouvray Moelleux 2015,21.0,-0.4136647220590476
6070,Borie La Vitarèle Pays d'Hérault Les Cigales 2019,9.3,-0.8343902043000325
4046,Pierre Gaillard Côte Rôtie Rose Pourpre 2017,80.0,1.707942410609167
4655,Thierry Germain Saumur-Champigny Les Mémoires 2016,40.2,0.2767565821312868
4144,Champagne Gosset Grand Rosé,49.0,0.5931996798851898
4597,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,61.6,1.0462886607600967
4725,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,23.4,-0.32736205903525584
4066,Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016,20.8,-0.4208566106443635
4298,Domaine de La Tour Du Bon Bandol Rouge 2018,23.2,-0.33455394762057183
5610,Domaine Weinbach Pinot Blanc 2017,18.0,-0.5215430508387873
6223,Planeta Sicilia Chardonnay 2017,26.7,-0.20869589737754213
4150,Champagne Mailly Grand Cru Intemporelle 2010,59.0,0.9527941091509889
